,title,price,link
276,Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11/Ms-Office/Silver (Grey) / 1 Year Onsite Warranty  ,"28,990",https://amazon.in//Lenovo-3-7320u-Display-Ms-Office-Warranty/dp/B08P7YS7YN/ref=sr_1_290?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.nlnubOBwNKpDPMUJthH1IQzostwHCYgQG9u1OamBmEzyV_VeDEYHsFRWxaFAGU-2jZsLO22ALVxI-t86zK-4q1Cy-O9DfOh2ThiylARO_33oICjVQ-Td0zCmlQ4e3y6Whqu1y9WSXopcIRudYYKUdHf0Lh3U318ARhpTUo-S0Xr36weiRjIcv8h-QYh8p3ol2uLNrzi-ICmjuAtjruUecW_EnPgHRygYCdLa-_eih6Y.H6JHlwsEYSX_p-TUuC7D1t3AL8miIxb10Odx2-U06AU&dib_tag=se&keywords=laptop&qid=1724770657&sprefix=lap%2Caps%2C295&sr=8-290
277,"OJOS 2023 Surface Laptop GO 3 Case 12.4"" Compatible with Go 2/1 Laptop Cover 2022-2020 Releases Model 1943/2013 Plastic Hard Shell Case with Screen Protector, Crystal Clear  ","1,499",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYXRmX25leHQ6MzAwMjU4NjM1NjgwMzMyOjowOjo&url=%2FOJOS-Compatible-2022-2020-Releases-Protector%2Fdp%2FB0C5LXC97B%2Fref%3Dsr_1_865_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-865-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
278,Acer Nitro Airmesh Padded Backpack (Black and Red)  ,"1,699",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYXRmX25leHQ6MzAwMjM1NjY5MjgxMDMyOjowOjo&url=%2FAcer-Nitro-Airmesh-Padded-Backpack%2Fdp%2FB0D5CX9S1K%2Fref%3Dsr_1_866_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-866-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
279,"Dervin Blue Light Blocking Glasses Gaming Filter Transparent Square Eyeglasses for Eye Protection Men Women, Computer/Tablet/Laptop/Mobile/TV, Anti-blue & Anti eyestrain  ",399,https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYXRmX25leHQ6MzAwMTcyMTgyMjg4NjMyOjowOjo&url=%2FDervin-Transparent-Eyeglasses-Protection-Anti-blue%2Fdp%2FB0BC11K6JK%2Fref%3Dsr_1_867_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-867-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
280,"Comfyable Slim Protective Laptop Sleeve 13-13.3 inch Compatible with 13 inch MacBook Pro & MacBook Air, MacBook Pro 14-in M3 M2 2023 Pro/Max & M1, PU Leather Bag Cover Computer Case for Mac, Black  ","2,519",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYXRmX25leHQ6MzAwMTU4MzE0Nzk3MDMyOjowOjo&url=%2FComfyable-Protective-13-13-3-Compatible-Computer%2Fdp%2FB07WRJRDBQ%2Fref%3Dsr_1_868_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-868-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
281,Carriall ESTILO Laptop Messenger Bag (Grey) | For Office & College | Fit up to 15.6inch Laptop/Macbook | USB Charging & Anti Theft | Handle & Adjustable Shoulder Strap | Messenger Bag for Men & Women  ,"3,699",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfbXRmOjMwMDIzMjUxOTk2MzUzMjo6MDo6&url=%2FCarriall-Messenger-15-6inch-Charging-Adjustable%2Fdp%2FB09BKYSLPP%2Fref%3Dsr_1_869_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-869-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
282,"Lenovo V15 G2 Laptop, 15.6"" FHD Display, DOS, Dual-core Intel Celeron N4500, 8GB RAM, 256GB SSD, Black  ","23,990",https://amazon.in//Lenovo-Microsoft-Lifetime-Dual-core-Ethernet/dp/B0CR8VHCSV/ref=sr_1_32?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-32
283,"WALKENT Premium 15.6"" Laptop Bag 28L, Waterproof, Zipper & Flap Closure, Side & Front Pockets, USB Port, Backpack for Office College Men Women - Marco  ","3,365",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfbXRmOjMwMDE1ODMwMjk2MTIzMjo6MDo6&url=%2FWALKENT-Premium-Waterproof-Closure-Backpack%2Fdp%2FB0CVB7C51P%2Fref%3Dsr_1_870_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-870-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
284,"DR VAKUÂ® ESSENVOLT 65W Car Charger Dual Port Output Fast Charging Type C PD 65W + 18W QC 3.0 USB Car Mobile Charger Adapter for iPhone 16/15/14 All Series, Tablets, Laptop & Android Smartphones- Grey  ",999,https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfbXRmOjMwMDI2OTIzMTQwNTkzMjo6MDo6&url=%2FDR-ESSENVOLT-Charger-Charging-Smartphones%2Fdp%2FB0D9Y6JKM9%2Fref%3Dsr_1_871_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-871-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
285,"Primebook 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage, Black)  ","14,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfbXRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_872_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-872-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
286,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 16 GB Ram & 128 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","48,890",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYnRmOjMwMDE0ODUzNDg3NTUzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXX7Y68F%2Fref%3Dsr_1_873_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-873-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
287,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/1 TB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYnRmOjMwMDI4NjM3MDE3NTYzMjo6MDo6&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC45X755%2Fref%3Dsr_1_874_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-874-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
288,"Lenovo Yoga Pro 9 Intel Evo Core Ultra 9 185H Built-in AI 16""(40.6cm) 3.2K IPS 165Hz Touchscreen Laptop (32GB/1TB SSD/NVIDIA RTX 4050 6GB/Win11/MSO 21/5.0MP+IR Cam/3 Mon GamePass/Grey/2Kg), 83DN004VIN  ","1,78,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYnRmOjMwMDI4OTAxNTQxMTczMjo6MDo6&url=%2FLenovo-Built-Touchscreen-GamePass-83DN004VIN%2Fdp%2FB0D4TY8Q16%2Fref%3Dsr_1_875_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-875-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
289,"BESTOR X-Shape Laptop Stand Compact Aluminum Stand for Desk, Height Adjustable Foldable, Pocket-Sized, Cooling Portable & Ergonomic Suitable for All Laptops & MacBooks(Gray)  ","1,299",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc3MTE5NTYwMDkyNzA2OjE3MjQ3NzA2NjM6c3BfYnRmOjMwMDMwODc5NDg0MTIzMjo6MDo6&url=%2FBESTOR-Aluminum-Adjustable-Pocket-Sized-Ergonomic%2Fdp%2FB0DCSNNHTM%2Fref%3Dsr_1_876_sspa%3Fcrid%3DAF3XJAA5C7OS%26keywords%3Dlaptop%26qid%3D1724770663%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-876-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
290,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_33?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-33
291,"Lenovo Legion 5 AMD Ryzen 7 5800H 15.6"" (39.62cm) WQHD IPS Gaming Laptop (16GB/1TB SSD/6GB NVIDIA RTX 3060/165Hz/Windows 11/Office 2021/RGB Backlit/3months Game Pass/Phantom Blue/2.4Kg), 82JU00SYIN  ","84,100",https://amazon.in//Lenovo-300Nits-Graphics-Refresh-82JU00SYIN/dp/B09NP41X5L/ref=sr_1_34?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-34
292,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,680",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_35?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-35
293,"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS  ","26,990",https://amazon.in//ASUS-SmartChoice-Integrated-Fingerprint-X515MA-BR024WS/dp/B0C1GM4C6V/ref=sr_1_6?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXjZq0m0pBV0VbT-8aiM5to6Zb9cOJn4FALYqhred9TbJywiLLeicS6xAuZFR11Fcttnuc2aHobiB_npPFpq-3gq5xNgYWFiWBa1iGAA_ZwDRGf7XRNvvKElyzqOlQ4ryp0zobSGK_T0TqDmL_aTLLYboIrB2tc3o36j8kDeQziEOVpQdV2VLukE26tN7Pmu3M.bLohFjOIvJDARsMofkzfTPtj4sM4AghlVCdILQUajJo&dib_tag=se&keywords=laptop&qid=1724770541&sprefix=lap%2Caps%2C295&sr=8-6
294,"ASUS Vivobook Go 15, Intel Celeron N4500, 15.6""(39.62cm) FHD 16:9 60 Hz, Thin & Light Laptop (8GB RAM/512 SSD/Intel HD Graphics/Win 11/Office 2021/Fingerprint Sensor/Star Black/1.57 Kg),E510KA-EJ011WS  ","26,990",https://amazon.in//ASUS-Vivobook-Intel-Celeron-39-62cm/dp/B0D81DRTXQ/ref=sr_1_36?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-36
295,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN  ","58,390",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDYxNzgxMjI3Njc5MDA3OjE3MjQ3NzA1NTE6c3BfYnRmOjMwMDEwMzQ0MzMzOTYzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN%2Fdp%2FB0CNVH6Z24%2Fref%3Dsr_1_37_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770551%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
296,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1694IN  ","62,819",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDYxNzgxMjI3Njc5MDA3OjE3MjQ3NzA1NTE6c3BfYnRmOjMwMDI0NjA4OTY2MTAzMjo6MDo6&url=%2FMSI-i7-12650H-Windows-GeForce-B12UCX-1694IN%2Fdp%2FB0CV9S7ZV6%2Fref%3Dsr_1_38_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770551%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
297,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB/1Yr ADP Free/MSO 21/3 Month Game Pass/Grey/2.4Kg), 83DV00LWIN  ","1,03,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTc0OTM3NTQzNTk1Njc1OjE3MjQ3NzA1NTg6c3BfYXRmX25leHQ6MzAwMjA1NjI1Mzc1NjMyOjowOjo&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LWIN%2Fdp%2FB0D5D9SVMP%2Fref%3Dsr_1_33_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.ZVvihWjPPV9rtCjwdNZABiS0LuYsJXm3L0-p3eLIE05Sw4i8kFYGByQlbnj4xHur20bhjyGtFnLWRXaswEKIGRIbzLogKr6tXexjc6u6Qyf25PZmFXrprZxQLqXeLvLp2xKGvMP05HhPF8wCzXQCmaRRld_YCmoqnjmaeargYew-yo8BT4hAedyLSNCsYKUWr2m_xYV4sK8G3imeSuHIvdXguIE2rHCcBH8RH8njaSw.VJJ9TJr0KdZD9xNDPrU1szmgDG9NNTzyhg6USBYGb6c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770558%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
298,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,10,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTc0OTM3NTQzNTk1Njc1OjE3MjQ3NzA1NTg6c3BfYXRmX25leHQ6MzAwMjA2NTU3ODk2NDMyOjowOjo&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_34_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.ZVvihWjPPV9rtCjwdNZABiS0LuYsJXm3L0-p3eLIE05Sw4i8kFYGByQlbnj4xHur20bhjyGtFnLWRXaswEKIGRIbzLogKr6tXexjc6u6Qyf25PZmFXrprZxQLqXeLvLp2xKGvMP05HhPF8wCzXQCmaRRld_YCmoqnjmaeargYew-yo8BT4hAedyLSNCsYKUWr2m_xYV4sK8G3imeSuHIvdXguIE2rHCcBH8RH8njaSw.VJJ9TJr0KdZD9xNDPrU1szmgDG9NNTzyhg6USBYGb6c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770558%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
299,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","27,990",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Midnight/dp/B0CJJ7YZMC/ref=sr_1_35?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.ZVvihWjPPV9rtCjwdNZABiS0LuYsJXm3L0-p3eLIE05Sw4i8kFYGByQlbnj4xHur20bhjyGtFnLWRXaswEKIGRIbzLogKr6tXexjc6u6Qyf25PZmFXrprZxQLqXeLvLp2xKGvMP05HhPF8wCzXQCmaRRld_YCmoqnjmaeargYew-yo8BT4hAedyLSNCsYKUWr2m_xYV4sK8G3imeSuHIvdXguIE2rHCcBH8RH8njaSw.VJJ9TJr0KdZD9xNDPrU1szmgDG9NNTzyhg6USBYGb6c&dib_tag=se&keywords=laptop&qid=1724770558&sprefix=lap%2Caps%2C295&sr=8-35
300,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15 (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","50,600",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_36?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.ZVvihWjPPV9rtCjwdNZABiS0LuYsJXm3L0-p3eLIE05Sw4i8kFYGByQlbnj4xHur20bhjyGtFnLWRXaswEKIGRIbzLogKr6tXexjc6u6Qyf25PZmFXrprZxQLqXeLvLp2xKGvMP05HhPF8wCzXQCmaRRld_YCmoqnjmaeargYew-yo8BT4hAedyLSNCsYKUWr2m_xYV4sK8G3imeSuHIvdXguIE2rHCcBH8RH8njaSw.VJJ9TJr0KdZD9xNDPrU1szmgDG9NNTzyhg6USBYGb6c&dib_tag=se&keywords=laptop&qid=1724770558&sprefix=lap%2Caps%2C295&sr=8-36
301,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_37?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.ZVvihWjPPV9rtCjwdNZABiS0LuYsJXm3L0-p3eLIE05Sw4i8kFYGByQlbnj4xHur20bhjyGtFnLWRXaswEKIGRIbzLogKr6tXexjc6u6Qyf25PZmFXrprZxQLqXeLvLp2xKGvMP05HhPF8wCzXQCmaRRld_YCmoqnjmaeargYew-yo8BT4hAedyLSNCsYKUWr2m_xYV4sK8G3imeSuHIvdXguIE2rHCcBH8RH8njaSw.VJJ9TJr0KdZD9xNDPrU1szmgDG9NNTzyhg6USBYGb6c&dib_tag=se&keywords=laptop&qid=1724770558&sprefix=lap%2Caps%2C295&sr=8-37
302,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN  ","34,650",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_38?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.ZVvihWjPPV9rtCjwdNZABiS0LuYsJXm3L0-p3eLIE05Sw4i8kFYGByQlbnj4xHur20bhjyGtFnLWRXaswEKIGRIbzLogKr6tXexjc6u6Qyf25PZmFXrprZxQLqXeLvLp2xKGvMP05HhPF8wCzXQCmaRRld_YCmoqnjmaeargYew-yo8BT4hAedyLSNCsYKUWr2m_xYV4sK8G3imeSuHIvdXguIE2rHCcBH8RH8njaSw.VJJ9TJr0KdZD9xNDPrU1szmgDG9NNTzyhg6USBYGb6c&dib_tag=se&keywords=laptop&qid=1724770558&sprefix=lap%2Caps%2C295&sr=8-38
